User_ID,Year,Country,Gender,Age_Group,Urban_Rural,Phone_Type,Fintech_Used,Use_Case_1,Use_Case_2,Monthly_Transactions,Avg_Transaction_Value,Barrier
U261,2024,Ghana,Male,25-34,Rural,Smartphone,Yes,Business Use,,5,30.42,None
U262,2016,South Africa,Female,45-54,Rural,Smartphone,No,Online Shopping,Business Use,0,0.0,Poor Network
U263,2017,Ghana,Male,18-24,Urban,Feature Phone,Yes,Airtime Top-up,,0,12.51,None
U264,2019,Nigeria,Female,55+,Rural,None,No,Bill Payments,P2P Transfers,0,0.0,None
U265,2023,Ghana,Male,35-44,Rural,Smartphone,No,P2P Transfers,,0,0.0,Low Digital Literacy
U266,2023,Nigeria,Male,18-24,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U267,2016,Ghana,Female,45-54,Urban,Feature Phone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U268,2020,Zimbabwe,Female,35-44,Urban,Smartphone,Yes,Bill Payments,Online Shopping,7,21.55,None
U269,2023,Zimbabwe,Male,25-34,Urban,Feature Phone,No,P2P Transfers,,0,0.0,No Smartphone
U270,2020,Kenya,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U271,2020,South Africa,Male,25-34,Rural,Smartphone,Yes,Online Shopping,Bill Payments,3,43.57,None
U272,2020,Ghana,Male,25-34,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,Low Digital Literacy
U273,2019,Zimbabwe,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U274,2019,South Africa,Female,45-54,Rural,Smartphone,Yes,P2P Transfers,,4,15.27,None
U275,2016,Kenya,Female,35-44,Urban,Smartphone,Yes,Online Shopping,,6,37.65,None
U276,2021,Kenya,Female,45-54,Urban,Smartphone,Yes,Online Shopping,Bill Payments,6,26.15,None
U277,2023,Uganda,Male,18-24,Urban,Feature Phone,No,Online Shopping,Bill Payments,0,0.0,Low Digital Literacy
U278,2015,Kenya,Male,35-44,Urban,Feature Phone,Yes,Business Use,P2P Transfers,5,12.46,None
U279,2022,South Africa,Female,35-44,Urban,None,No,Business Use,,0,0.0,None
U280,2020,Zimbabwe,Male,55+,Rural,Feature Phone,Yes,Online Shopping,,4,5.59,None
U281,2020,South Africa,Female,35-44,Urban,Feature Phone,No,Online Shopping,P2P Transfers,0,0.0,Poor Network
U282,2016,Kenya,Female,18-24,Urban,Feature Phone,No,Online Shopping,,0,0.0,No Trust
U283,2025,Tanzania,Female,55+,Rural,Feature Phone,Yes,Airtime Top-up,,1,46.68,None
U284,2024,Tanzania,Female,18-24,Urban,Feature Phone,Yes,Bill Payments,,4,45.56,None
U285,2020,Tanzania,Female,55+,Urban,Feature Phone,No,P2P Transfers,Business Use,0,0.0,Poor Network
U286,2018,Ghana,Male,18-24,Urban,Smartphone,Yes,Bill Payments,,5,46.32,None
U287,2018,Tanzania,Female,18-24,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,No ID
U288,2022,Ghana,Male,25-34,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,Low Digital Literacy
U289,2024,Nigeria,Male,25-34,Rural,Feature Phone,Yes,Business Use,,6,31.72,None
U290,2023,Nigeria,Male,45-54,Urban,Smartphone,Yes,Bill Payments,P2P Transfers,5,25.85,None
U291,2019,South Africa,Male,18-24,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,No Smartphone
U292,2020,Uganda,Male,55+,Urban,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U293,2017,Uganda,Female,55+,Urban,Feature Phone,Yes,Airtime Top-up,,6,20.16,None
U294,2020,South Africa,Other,35-44,Urban,Smartphone,Yes,Airtime Top-up,,2,17.11,None
U295,2023,Zimbabwe,Female,18-24,Urban,Feature Phone,No,P2P Transfers,,0,0.0,No Trust
U296,2025,Ghana,Female,35-44,Rural,Smartphone,Yes,Online Shopping,,10,20.54,None
U297,2020,South Africa,Other,45-54,Rural,Feature Phone,Yes,Online Shopping,,6,40.2,None
U298,2017,Uganda,Female,55+,Urban,Smartphone,Yes,Online Shopping,,6,48.27,None
U299,2017,Nigeria,Male,18-24,Rural,Smartphone,No,Bill Payments,,0,0.0,Poor Network
U300,2016,Uganda,Female,35-44,Urban,Feature Phone,Yes,Business Use,Online Shopping,4,5.89,None
U301,2019,Nigeria,Male,25-34,Rural,Smartphone,Yes,Business Use,,3,35.84,None
U302,2019,Nigeria,Male,25-34,Rural,Feature Phone,Yes,Online Shopping,,8,25.26,None
U303,2024,Zimbabwe,Male,25-34,Rural,Smartphone,No,Business Use,Online Shopping,0,0.0,No ID
U304,2023,Zimbabwe,Male,25-34,Urban,Smartphone,No,Business Use,Bill Payments,0,0.0,Low Digital Literacy
U305,2016,South Africa,Female,35-44,Urban,Smartphone,No,P2P Transfers,,0,0.0,No ID
U306,2020,South Africa,Male,18-24,Urban,Feature Phone,Yes,Bill Payments,Business Use,8,5.09,None
U307,2018,Zimbabwe,Male,25-34,Rural,Smartphone,Yes,P2P Transfers,,5,31.23,None
U308,2015,Zimbabwe,Male,55+,Urban,Feature Phone,No,Bill Payments,Airtime Top-up,0,0.0,No ID
U309,2020,Uganda,Male,18-24,Urban,Smartphone,Yes,Bill Payments,,10,34.43,None
U310,2019,Tanzania,Male,45-54,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U311,2016,Nigeria,Male,35-44,Rural,Feature Phone,No,Airtime Top-up,P2P Transfers,0,0.0,No Smartphone
U312,2021,Kenya,Female,25-34,Urban,Smartphone,Yes,Bill Payments,,5,46.43,None
U313,2020,Nigeria,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,Bill Payments,7,40.28,None
U314,2016,Kenya,Female,35-44,Urban,Smartphone,Yes,Online Shopping,,3,39.4,None
U315,2020,Kenya,Male,45-54,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,6,16.25,None
U316,2022,Kenya,Female,25-34,Urban,Feature Phone,Yes,Airtime Top-up,,6,19.34,None
U317,2023,Uganda,Female,25-34,Urban,Feature Phone,Yes,Online Shopping,,3,18.32,None
U318,2019,Tanzania,Male,35-44,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,No ID
U319,2019,Kenya,Female,35-44,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Poor Network
U320,2025,Kenya,Female,18-24,Rural,Smartphone,No,Bill Payments,P2P Transfers,0,0.0,No ID
U321,2025,Uganda,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,Business Use,7,27.51,None
U322,2017,Ghana,Female,35-44,Urban,Smartphone,Yes,P2P Transfers,Bill Payments,10,43.58,None
U323,2025,Ghana,Male,45-54,Urban,Feature Phone,Yes,P2P Transfers,Bill Payments,9,43.47,None
U324,2017,Nigeria,Male,25-34,Rural,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No Trust
U325,2022,Uganda,Male,18-24,Rural,Feature Phone,Yes,Business Use,,5,19.45,None
U326,2017,Nigeria,Male,25-34,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,Low Digital Literacy
U327,2025,Kenya,Male,45-54,Urban,Feature Phone,Yes,Business Use,,0,41.2,None
U328,2022,Tanzania,Male,25-34,Urban,Smartphone,Yes,Business Use,Bill Payments,6,13.77,None
U329,2020,Ghana,Male,25-34,Rural,Smartphone,Yes,Airtime Top-up,P2P Transfers,5,14.1,None
U330,2025,Zimbabwe,Male,18-24,Urban,Feature Phone,Yes,P2P Transfers,,6,29.72,None
U331,2023,Tanzania,Female,35-44,Urban,Smartphone,Yes,P2P Transfers,,8,8.98,None
U332,2019,South Africa,Male,25-34,Urban,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U333,2017,Tanzania,Female,18-24,Rural,Smartphone,Yes,Airtime Top-up,,6,36.81,None
U334,2020,Nigeria,Other,25-34,Rural,Feature Phone,Yes,P2P Transfers,,8,8.61,None
U335,2019,Nigeria,Male,18-24,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U336,2025,Kenya,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,,7,21.72,None
U337,2019,Tanzania,Male,55+,Rural,Feature Phone,Yes,Online Shopping,Airtime Top-up,9,33.99,None
U338,2023,Zimbabwe,Male,25-34,Rural,Feature Phone,No,Business Use,Online Shopping,0,0.0,Low Digital Literacy
U339,2020,Uganda,Female,25-34,Rural,Smartphone,Yes,Airtime Top-up,,8,30.77,None
U340,2020,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Smartphone
U341,2022,Kenya,Male,35-44,Rural,Feature Phone,Yes,Airtime Top-up,,7,14.73,None
U342,2015,Tanzania,Female,35-44,Rural,Feature Phone,No,P2P Transfers,Online Shopping,0,0.0,No ID
U343,2021,Ghana,Other,45-54,Rural,Feature Phone,No,P2P Transfers,,0,0.0,No Smartphone
U344,2016,Kenya,Male,18-24,Urban,Smartphone,Yes,Business Use,Airtime Top-up,6,40.92,None
U345,2022,Ghana,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,Airtime Top-up,6,9.44,None
U346,2021,Nigeria,Female,45-54,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,1,12.84,None
U347,2021,Zimbabwe,Male,55+,Urban,Feature Phone,No,Online Shopping,Airtime Top-up,0,0.0,No Trust
U348,2023,Uganda,Female,25-34,Rural,Feature Phone,Yes,Airtime Top-up,,1,30.31,None
U349,2023,South Africa,Male,25-34,Urban,Feature Phone,Yes,Airtime Top-up,Business Use,7,13.84,None
U350,2015,Zimbabwe,Male,25-34,Urban,Smartphone,Yes,Business Use,P2P Transfers,6,43.44,None
U351,2017,Ghana,Male,45-54,Rural,Smartphone,Yes,Online Shopping,Airtime Top-up,4,30.06,None
U352,2019,Uganda,Other,18-24,Urban,Smartphone,Yes,Airtime Top-up,,1,44.18,None
U353,2016,Zimbabwe,Female,35-44,Urban,Smartphone,No,Online Shopping,,0,0.0,Poor Network
U354,2022,Kenya,Male,45-54,Rural,Feature Phone,Yes,Bill Payments,,6,31.86,None
U355,2021,Ghana,Female,25-34,Rural,Smartphone,No,Bill Payments,,0,0.0,No Smartphone
U356,2021,Zimbabwe,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,,8,25.96,None
U357,2023,Zimbabwe,Male,45-54,Rural,Feature Phone,No,Online Shopping,,0,0.0,No ID
U358,2025,Tanzania,Male,35-44,Urban,Feature Phone,Yes,Airtime Top-up,,5,17.73,None
U359,2017,Nigeria,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,,8,48.35,None
U360,2018,Kenya,Female,35-44,Rural,None,No,Bill Payments,,0,0.0,Poor Network
U361,2022,Nigeria,Female,18-24,Rural,Smartphone,Yes,Business Use,Bill Payments,3,12.33,None
U362,2022,Tanzania,Other,25-34,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,Low Digital Literacy
U363,2023,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U364,2015,Tanzania,Male,45-54,Urban,Feature Phone,Yes,Airtime Top-up,Bill Payments,6,20.39,None
U365,2023,South Africa,Female,18-24,Rural,Smartphone,No,Bill Payments,,0,0.0,No Trust
U366,2024,Kenya,Male,35-44,Rural,Smartphone,No,Bill Payments,P2P Transfers,0,0.0,Poor Network
U367,2015,Nigeria,Male,35-44,Rural,Feature Phone,Yes,Online Shopping,Bill Payments,5,16.43,None
U368,2019,Kenya,Female,25-34,Urban,None,No,Bill Payments,,0,0.0,No Trust
U369,2025,Kenya,Female,18-24,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No ID
U370,2025,Tanzania,Female,18-24,Urban,Feature Phone,No,Airtime Top-up,Bill Payments,0,0.0,No Smartphone
U371,2019,Tanzania,Male,18-24,Urban,Smartphone,No,P2P Transfers,,0,0.0,No Trust
U372,2015,Zimbabwe,Male,35-44,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,No Smartphone
U373,2022,Uganda,Female,25-34,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U374,2020,Nigeria,Male,25-34,Rural,Feature Phone,No,Business Use,,0,0.0,Poor Network
U375,2019,Nigeria,Male,35-44,Urban,Smartphone,Yes,P2P Transfers,,7,23.8,None
U376,2021,Tanzania,Female,45-54,Rural,Smartphone,No,Airtime Top-up,Online Shopping,0,0.0,Poor Network
U377,2017,Kenya,Female,45-54,Rural,Smartphone,No,Online Shopping,,0,0.0,No Trust
U378,2017,South Africa,Male,35-44,Rural,Smartphone,No,Bill Payments,Business Use,0,0.0,Poor Network
U379,2022,Nigeria,Male,45-54,Urban,Smartphone,Yes,Online Shopping,Business Use,9,33.34,None
U380,2017,Uganda,Female,25-34,Rural,Smartphone,Yes,P2P Transfers,,2,47.44,None
U381,2018,Ghana,Female,25-34,Rural,Smartphone,Yes,Bill Payments,,8,14.49,None
U382,2020,Uganda,Male,18-24,Urban,Feature Phone,No,P2P Transfers,Bill Payments,0,0.0,Low Digital Literacy
U383,2017,Zimbabwe,Female,35-44,Rural,Smartphone,Yes,P2P Transfers,,6,30.44,None
U384,2023,Kenya,Female,18-24,Urban,Smartphone,No,Bill Payments,Business Use,0,0.0,No Smartphone
U385,2017,South Africa,Male,18-24,Urban,Feature Phone,Yes,Bill Payments,,5,6.77,None
U386,2015,Nigeria,Male,18-24,Urban,Smartphone,Yes,P2P Transfers,,4,7.78,None
U387,2025,Nigeria,Female,35-44,Urban,Smartphone,No,Business Use,Airtime Top-up,0,0.0,No ID
U388,2025,Zimbabwe,Male,25-34,Urban,Smartphone,No,Bill Payments,Online Shopping,0,0.0,No Smartphone
U389,2020,Ghana,Female,25-34,Urban,Smartphone,Yes,Bill Payments,Airtime Top-up,5,30.74,None
U390,2019,Nigeria,Female,25-34,Rural,Smartphone,No,Business Use,Airtime Top-up,0,0.0,Low Digital Literacy
U391,2016,Ghana,Female,25-34,Urban,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,No Trust
U392,2018,Uganda,Male,25-34,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,7,35.21,None
U393,2016,Ghana,Other,18-24,Rural,None,No,P2P Transfers,Airtime Top-up,0,0.0,None
U394,2017,Zimbabwe,Female,35-44,Rural,Feature Phone,No,Business Use,Bill Payments,0,0.0,Low Digital Literacy
U395,2016,Kenya,Male,25-34,Rural,Smartphone,Yes,Bill Payments,,2,32.14,None
U396,2016,South Africa,Male,45-54,Rural,Smartphone,No,Online Shopping,Bill Payments,0,0.0,No Trust
U397,2021,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U398,2017,South Africa,Male,45-54,Rural,Feature Phone,No,Bill Payments,Airtime Top-up,0,0.0,No Smartphone
U399,2018,Uganda,Male,18-24,Urban,Feature Phone,No,Business Use,Airtime Top-up,0,0.0,Poor Network
U400,2023,Uganda,Male,18-24,Urban,Feature Phone,Yes,Airtime Top-up,,4,10.69,None
U401,2024,Zimbabwe,Female,45-54,Rural,Smartphone,Yes,Bill Payments,,5,45.07,None
U402,2018,Ghana,Male,25-34,Urban,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No ID
U403,2024,South Africa,Male,45-54,Rural,Feature Phone,Yes,Airtime Top-up,,6,17.24,None
U404,2025,Ghana,Female,35-44,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,6,27.45,None
U405,2019,Ghana,Female,35-44,Urban,Smartphone,Yes,Business Use,,3,29.31,None
U406,2022,Ghana,Female,25-34,Urban,Smartphone,Yes,Bill Payments,Online Shopping,5,8.65,None
U407,2021,Tanzania,Other,25-34,Urban,Smartphone,Yes,P2P Transfers,,6,10.99,None
U408,2017,South Africa,Male,25-34,Rural,Feature Phone,Yes,P2P Transfers,Airtime Top-up,6,27.14,None
U409,2020,Nigeria,Male,18-24,Rural,Smartphone,No,Business Use,,0,0.0,Low Digital Literacy
U410,2023,South Africa,Female,45-54,Rural,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U411,2024,Kenya,Female,18-24,Urban,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,No Trust
U412,2015,Kenya,Male,55+,Urban,Smartphone,Yes,Online Shopping,,7,19.21,None
U413,2023,Ghana,Female,35-44,Urban,Feature Phone,No,Online Shopping,,0,0.0,Poor Network
U414,2021,Uganda,Male,25-34,Urban,Feature Phone,No,Bill Payments,,0,0.0,Poor Network
U415,2023,Kenya,Female,25-34,Urban,Smartphone,No,Airtime Top-up,P2P Transfers,0,0.0,No Smartphone
U416,2015,Nigeria,Male,25-34,Urban,Smartphone,Yes,Business Use,,0,32.63,None
U417,2019,Uganda,Female,18-24,Rural,Feature Phone,Yes,Bill Payments,Online Shopping,3,10.0,None
U418,2025,South Africa,Male,18-24,Rural,Smartphone,Yes,Airtime Top-up,P2P Transfers,5,41.14,None
U419,2016,South Africa,Male,25-34,Rural,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,No Trust
U420,2017,Tanzania,Female,25-34,Rural,Smartphone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U421,2021,Zimbabwe,Female,18-24,Urban,Feature Phone,Yes,P2P Transfers,Business Use,5,22.74,None
U422,2022,Uganda,Male,25-34,Rural,Smartphone,Yes,Online Shopping,Bill Payments,4,41.65,None
U423,2015,Nigeria,Male,25-34,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No Smartphone
U424,2021,Nigeria,Male,35-44,Rural,Feature Phone,No,Online Shopping,,0,0.0,No ID
U425,2018,Nigeria,Female,25-34,Rural,Smartphone,Yes,P2P Transfers,Online Shopping,2,16.13,None
U426,2021,South Africa,Male,18-24,Urban,Smartphone,Yes,Bill Payments,,5,24.88,None
U427,2017,Nigeria,Female,18-24,Urban,Smartphone,Yes,Business Use,,5,8.2,None
U428,2021,Ghana,Other,18-24,Urban,Smartphone,Yes,Bill Payments,,2,34.05,None
U429,2015,Kenya,Female,45-54,Urban,Smartphone,No,Business Use,,0,0.0,No ID
U430,2024,Uganda,Female,18-24,Urban,None,No,Online Shopping,,0,0.0,None
U431,2023,Kenya,Female,18-24,Urban,Feature Phone,No,Online Shopping,Airtime Top-up,0,0.0,No ID
U432,2017,Nigeria,Female,25-34,Rural,Smartphone,No,Business Use,,0,0.0,No Smartphone
U433,2016,Nigeria,Other,25-34,Rural,Smartphone,No,Online Shopping,,0,0.0,Low Digital Literacy
U434,2023,South Africa,Male,35-44,Rural,Smartphone,No,Online Shopping,,0,0.0,Low Digital Literacy
U435,2016,Tanzania,Male,35-44,Rural,Smartphone,Yes,P2P Transfers,Bill Payments,5,13.76,None
U436,2021,South Africa,Male,25-34,Rural,Feature Phone,Yes,Airtime Top-up,,7,33.48,None
U437,2017,South Africa,Other,18-24,Rural,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U438,2023,Zimbabwe,Male,25-34,Rural,Smartphone,No,Bill Payments,Online Shopping,0,0.0,Low Digital Literacy
U439,2025,Kenya,Female,18-24,Urban,Smartphone,Yes,Bill Payments,Airtime Top-up,4,36.47,None
U440,2025,Zimbabwe,Female,25-34,Urban,Smartphone,No,Online Shopping,,0,0.0,No ID
U441,2021,South Africa,Male,25-34,Urban,Smartphone,No,P2P Transfers,Bill Payments,0,0.0,No Trust
U442,2023,Uganda,Female,18-24,Urban,Smartphone,No,P2P Transfers,,0,0.0,No ID
U443,2021,Ghana,Male,18-24,Rural,Smartphone,No,Bill Payments,,0,0.0,Low Digital Literacy
U444,2017,Uganda,Female,25-34,Urban,Smartphone,Yes,Bill Payments,Business Use,7,13.94,None
U445,2021,Kenya,Male,25-34,Urban,Smartphone,Yes,Airtime Top-up,Bill Payments,5,21.22,None
U446,2018,Tanzania,Female,25-34,Urban,Smartphone,No,P2P Transfers,,0,0.0,Poor Network
U447,2018,Ghana,Male,25-34,Rural,Feature Phone,Yes,Airtime Top-up,P2P Transfers,4,7.57,None
U448,2019,Nigeria,Male,18-24,Rural,Smartphone,Yes,P2P Transfers,Airtime Top-up,6,8.77,None
U449,2024,Nigeria,Female,18-24,Urban,Smartphone,No,Online Shopping,,0,0.0,No Smartphone
U450,2016,Zimbabwe,Female,25-34,Urban,Smartphone,No,Online Shopping,P2P Transfers,0,0.0,Poor Network
U451,2025,Uganda,Male,35-44,Urban,Smartphone,Yes,Business Use,Online Shopping,9,7.81,None
U452,2020,Nigeria,Male,25-34,Rural,Feature Phone,No,Bill Payments,,0,0.0,Poor Network
U453,2021,Nigeria,Female,25-34,Rural,Smartphone,Yes,Bill Payments,Online Shopping,4,19.04,None
U454,2017,Nigeria,Female,18-24,Rural,Smartphone,Yes,Online Shopping,Bill Payments,8,33.12,None
U455,2017,Uganda,Male,45-54,Rural,Smartphone,No,Business Use,,0,0.0,No Smartphone
U456,2023,Nigeria,Female,25-34,Urban,Feature Phone,Yes,P2P Transfers,,9,18.69,None
U457,2018,Tanzania,Female,25-34,Urban,Smartphone,No,Airtime Top-up,Business Use,0,0.0,Poor Network
U458,2018,Tanzania,Male,18-24,Rural,Smartphone,Yes,Online Shopping,Business Use,4,16.5,None
U459,2023,Ghana,Female,25-34,Rural,Smartphone,Yes,Airtime Top-up,Bill Payments,3,44.11,None
U460,2018,Ghana,Male,45-54,Rural,Feature Phone,Yes,Business Use,,7,46.43,None
U461,2017,Zimbabwe,Female,25-34,Rural,Smartphone,Yes,Online Shopping,Bill Payments,4,37.58,None
U462,2015,Tanzania,Male,18-24,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,Poor Network
U463,2015,South Africa,Male,35-44,Rural,Smartphone,No,Online Shopping,Bill Payments,0,0.0,No Trust
U464,2024,Zimbabwe,Male,45-54,Urban,Smartphone,Yes,Business Use,Bill Payments,5,41.36,None
U465,2016,Kenya,Female,25-34,Rural,Feature Phone,No,Online Shopping,P2P Transfers,0,0.0,Poor Network
U466,2025,Ghana,Female,25-34,Urban,Smartphone,No,Airtime Top-up,,0,0.0,No Trust
U467,2020,South Africa,Female,18-24,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U468,2021,Nigeria,Male,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Low Digital Literacy
U469,2018,Uganda,Female,25-34,Urban,None,No,P2P Transfers,,0,0.0,No Smartphone
U470,2024,Zimbabwe,Male,35-44,Rural,Feature Phone,Yes,Online Shopping,,3,41.96,None
U471,2020,Ghana,Male,25-34,Rural,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,Low Digital Literacy
U472,2022,Kenya,Female,35-44,Rural,Feature Phone,Yes,P2P Transfers,,10,42.34,None
U473,2020,Zimbabwe,Female,18-24,Urban,Smartphone,No,Airtime Top-up,,0,0.0,Poor Network
U474,2015,Tanzania,Female,18-24,Urban,None,No,Online Shopping,Business Use,0,0.0,None
U475,2021,Nigeria,Female,18-24,Rural,Smartphone,Yes,Bill Payments,,10,41.91,None
U476,2018,Uganda,Male,18-24,Urban,Feature Phone,No,Airtime Top-up,,0,0.0,Poor Network
U477,2015,Kenya,Other,35-44,Urban,Feature Phone,Yes,Airtime Top-up,Online Shopping,5,9.94,None
U478,2021,Ghana,Male,35-44,Urban,Feature Phone,No,P2P Transfers,Airtime Top-up,0,0.0,Poor Network
U479,2023,Ghana,Male,18-24,Urban,Smartphone,No,Online Shopping,,0,0.0,No Trust
U480,2015,Ghana,Female,25-34,Urban,Feature Phone,No,P2P Transfers,,0,0.0,Poor Network
U481,2019,Kenya,Other,18-24,Rural,Smartphone,Yes,Online Shopping,P2P Transfers,5,45.06,None
U482,2018,Kenya,Female,25-34,Urban,Smartphone,No,Business Use,,0,0.0,Poor Network
U483,2019,Tanzania,Female,45-54,Urban,Smartphone,Yes,Business Use,Online Shopping,6,37.63,None
U484,2015,Tanzania,Female,55+,Rural,Feature Phone,No,Business Use,Online Shopping,0,0.0,Poor Network
U485,2022,Ghana,Female,25-34,Urban,Smartphone,No,P2P Transfers,Business Use,0,0.0,Poor Network
U486,2021,South Africa,Female,25-34,Rural,Smartphone,No,Business Use,Online Shopping,0,0.0,No ID
U487,2021,Zimbabwe,Female,25-34,Urban,None,No,Business Use,,0,0.0,None
U488,2016,Uganda,Female,25-34,Rural,Smartphone,Yes,Bill Payments,Airtime Top-up,3,6.77,None
U489,2023,Tanzania,Male,35-44,Rural,Smartphone,No,Airtime Top-up,,0,0.0,No ID
U490,2017,Tanzania,Female,35-44,Rural,Smartphone,No,Bill Payments,,0,0.0,Poor Network
U491,2020,Ghana,Female,18-24,Urban,Feature Phone,Yes,Airtime Top-up,,5,21.02,None
U492,2019,Nigeria,Male,45-54,Rural,Feature Phone,No,Online Shopping,,0,0.0,No ID
U493,2020,Zimbabwe,Female,35-44,Rural,Feature Phone,Yes,Airtime Top-up,,6,37.67,None
U494,2015,Nigeria,Male,25-34,Urban,Feature Phone,No,Online Shopping,Business Use,0,0.0,No ID
U495,2019,Uganda,Female,25-34,Urban,Smartphone,Yes,P2P Transfers,Online Shopping,6,28.37,None
U496,2024,Ghana,Female,18-24,Urban,Smartphone,Yes,P2P Transfers,Bill Payments,3,45.2,None
U497,2021,Tanzania,Male,35-44,Rural,Feature Phone,No,Online Shopping,Bill Payments,0,0.0,Poor Network
U498,2021,Uganda,Male,25-34,Rural,Smartphone,No,Airtime Top-up,Business Use,0,0.0,No Smartphone
U499,2019,Uganda,Female,18-24,Urban,Smartphone,No,Business Use,,0,0.0,No Smartphone
U500,2018,South Africa,Male,18-24,Urban,Feature Phone,No,Bill Payments,Online Shopping,0,0.0,No Smartphone
U501,2023,Nigeria,Female,25-34,Urban,Smartphone,Yes,Business Use,,4,25.21,None
U502,2016,Ghana,Female,25-34,Urban,Smartphone,No,Bill Payments,Airtime Top-up,0,0.0,Poor Network
U503,2021,South Africa,Other,45-54,Urban,Smartphone,No,Bill Payments,,0,0.0,No Trust
U504,2018,Kenya,Female,25-34,Urban,Feature Phone,No,Online Shopping,,0,0.0,No Trust
U505,2022,Kenya,Male,25-34,Rural,Feature Phone,Yes,Airtime Top-up,,3,38.83,None
U506,2016,Nigeria,Female,25-34,Rural,Feature Phone,No,Airtime Top-up,,0,0.0,No Smartphone
